,well_row,assay_id,timepoint,rlu_value,treatment_id,well_column,sample_id
1220,E,plate006,60.0,102709,D36E / bacterial PAMPs,3,plate006_E_3
1221,E,plate006,62.5,107932,D36E / bacterial PAMPs,3,plate006_E_3
1222,E,plate006,65.0,113975,D36E / bacterial PAMPs,3,plate006_E_3
1223,E,plate006,67.5,116388,D36E / bacterial PAMPs,3,plate006_E_3
1224,E,plate006,70.0,118537,D36E / bacterial PAMPs,3,plate006_E_3
1225,E,plate006,72.5,121659,D36E / bacterial PAMPs,3,plate006_E_3
1226,E,plate006,75.0,122906,D36E / bacterial PAMPs,3,plate006_E_3
1227,E,plate006,77.5,126486,D36E / bacterial PAMPs,3,plate006_E_3
1228,E,plate006,82.5,126079,D36E / bacterial PAMPs,3,plate006_E_3
1229,E,plate006,85.0,126510,D36E / bacterial PAMPs,3,plate006_E_3
1230,E,plate006,87.5,126629,D36E / bacterial PAMPs,3,plate006_E_3
1231,E,plate006,90.0,124110,D36E / bacterial PAMPs,3,plate006_E_3
1232,E,plate006,92.5,119155,D36E / bacterial PAMPs,3,plate006_E_3
1233,E,plate006,95.0,123147,D36E / bacterial PAMPs,3,plate006_E_3
1234,E,plate006,97.5,124265,D36E / bacterial PAMPs,3,plate006_E_3
1235,E,plate006,100.0,125980,D36E / bacterial PAMPs,3,plate006_E_3
1236,E,plate006,105.0,125290,D36E / bacterial PAMPs,3,plate006_E_3
1237,E,plate006,107.5,127303,D36E / bacterial PAMPs,3,plate006_E_3
1238,E,plate006,110.0,127390,D36E / bacterial PAMPs,3,plate006_E_3
1239,E,plate006,112.5,129031,D36E / bacterial PAMPs,3,plate006_E_3
1240,E,plate006,115.0,126836,D36E / bacterial PAMPs,3,plate006_E_3
1241,E,plate006,117.5,131321,D36E / bacterial PAMPs,3,plate006_E_3
1242,E,plate006,120.0,132631,D36E / bacterial PAMPs,3,plate006_E_3
1243,E,plate006,122.5,133787,D36E / bacterial PAMPs,3,plate006_E_3
1244,E,plate006,127.5,132224,D36E / bacterial PAMPs,3,plate006_E_3
1245,E,plate006,130.0,134897,D36E / bacterial PAMPs,3,plate006_E_3
1246,E,plate006,132.5,135392,D36E / bacterial PAMPs,3,plate006_E_3
1247,E,plate006,135.0,137176,D36E / bacterial PAMPs,3,plate006_E_3
1248,E,plate006,137.5,138941,D36E / bacterial PAMPs,3,plate006_E_3
1249,E,plate006,140.0,141311,D36E / bacterial PAMPs,3,plate006_E_3
1250,E,plate006,142.5,144027,D36E / bacterial PAMPs,3,plate006_E_3
1251,E,plate006,145.0,147509,D36E / bacterial PAMPs,3,plate006_E_3
1252,E,plate006,150.0,151295,D36E / bacterial PAMPs,3,plate006_E_3
1253,E,plate006,152.5,156004,D36E / bacterial PAMPs,3,plate006_E_3
1254,E,plate006,155.0,161408,D36E / bacterial PAMPs,3,plate006_E_3
1255,E,plate006,157.5,162532,D36E / bacterial PAMPs,3,plate006_E_3
1256,E,plate006,160.0,165972,D36E / bacterial PAMPs,3,plate006_E_3
1257,E,plate006,162.5,167621,D36E / bacterial PAMPs,3,plate006_E_3
1258,E,plate006,165.0,168691,D36E / bacterial PAMPs,3,plate006_E_3
1259,E,plate006,167.5,171188,D36E / bacterial PAMPs,3,plate006_E_3
1260,F,plate006,2.5,7810,D36E / bacterial PAMPs,3,plate006_F_3
1261,F,plate006,5.0,10615,D36E / bacterial PAMPs,3,plate006_F_3
1262,F,plate006,7.5,16676,D36E / bacterial PAMPs,3,plate006_F_3
1263,F,plate006,12.5,27981,D36E / bacterial PAMPs,3,plate006_F_3
1264,F,plate006,15.0,46198,D36E / bacterial PAMPs,3,plate006_F_3
1265,F,plate006,17.5,67531,D36E / bacterial PAMPs,3,plate006_F_3
1266,F,plate006,20.0,90276,D36E / bacterial PAMPs,3,plate006_F_3
1267,F,plate006,22.5,109544,D36E / bacterial PAMPs,3,plate006_F_3
1268,F,plate006,25.0,123506,D36E / bacterial PAMPs,3,plate006_F_3
1269,F,plate006,27.5,132766,D36E / bacterial PAMPs,3,plate006_F_3
1270,F,plate006,30.0,140230,D36E / bacterial PAMPs,3,plate006_F_3
1271,F,plate006,35.0,143907,D36E / bacterial PAMPs,3,plate006_F_3
1272,F,plate006,37.5,148547,D36E / bacterial PAMPs,3,plate006_F_3
1273,F,plate006,40.0,152531,D36E / bacterial PAMPs,3,plate006_F_3
1274,F,plate006,42.5,156722,D36E / bacterial PAMPs,3,plate006_F_3
1275,F,plate006,45.0,162147,D36E / bacterial PAMPs,3,plate006_F_3
1276,F,plate006,47.5,169026,D36E / bacterial PAMPs,3,plate006_F_3
1277,F,plate006,50.0,175161,D36E / bacterial PAMPs,3,plate006_F_3
1278,F,plate006,52.5,183045,D36E / bacterial PAMPs,3,plate006_F_3
1279,F,plate006,57.5,192411,D36E / bacterial PAMPs,3,plate006_F_3
1280,F,plate006,60.0,199395,D36E / bacterial PAMPs,3,plate006_F_3
1281,F,plate006,62.5,207388,D36E / bacterial PAMPs,3,plate006_F_3
1282,F,plate006,65.0,213916,D36E / bacterial PAMPs,3,plate006_F_3
1283,F,plate006,67.5,220130,D36E / bacterial PAMPs,3,plate006_F_3
1284,F,plate006,70.0,224836,D36E / bacterial PAMPs,3,plate006_F_3
1285,F,plate006,72.5,229878,D36E / bacterial PAMPs,3,plate006_F_3
1286,F,plate006,75.0,235255,D36E / bacterial PAMPs,3,plate006_F_3
1287,F,plate006,80.0,241671,D36E / bacterial PAMPs,3,plate006_F_3
1288,F,plate006,82.5,247291,D36E / bacterial PAMPs,3,plate006_F_3
1289,F,plate006,85.0,251898,D36E / bacterial PAMPs,3,plate006_F_3
1290,F,plate006,87.5,256984,D36E / bacterial PAMPs,3,plate006_F_3
1291,F,plate006,90.0,258442,D36E / bacterial PAMPs,3,plate006_F_3
1292,F,plate006,92.5,265507,D36E / bacterial PAMPs,3,plate006_F_3
1293,F,plate006,95.0,271408,D36E / bacterial PAMPs,3,plate006_F_3
1294,F,plate006,97.5,278890,D36E / bacterial PAMPs,3,plate006_F_3
1295,F,plate006,102.5,283806,D36E / bacterial PAMPs,3,plate006_F_3
1296,F,plate006,105.0,288764,D36E / bacterial PAMPs,3,plate006_F_3
1297,F,plate006,107.5,294725,D36E / bacterial PAMPs,3,plate006_F_3
1298,F,plate006,110.0,300582,D36E / bacterial PAMPs,3,plate006_F_3
1299,F,plate006,112.5,307841,D36E / bacterial PAMPs,3,plate006_F_3
1300,F,plate006,115.0,313979,D36E / bacterial PAMPs,3,plate006_F_3
1301,F,plate006,117.5,323814,D36E / bacterial PAMPs,3,plate006_F_3
1302,F,plate006,120.0,333659,D36E / bacterial PAMPs,3,plate006_F_3
1303,F,plate006,125.0,338506,D36E / bacterial PAMPs,3,plate006_F_3
1304,F,plate006,127.5,344756,D36E / bacterial PAMPs,3,plate006_F_3
1305,F,plate006,130.0,350189,D36E / bacterial PAMPs,3,plate006_F_3
1306,F,plate006,132.5,358105,D36E / bacterial PAMPs,3,plate006_F_3
1307,F,plate006,135.0,365145,D36E / bacterial PAMPs,3,plate006_F_3
1308,F,plate006,137.5,374507,D36E / bacterial PAMPs,3,plate006_F_3
1309,F,plate006,140.0,381194,D36E / bacterial PAMPs,3,plate006_F_3
1310,F,plate006,142.5,386686,D36E / bacterial PAMPs,3,plate006_F_3
1311,F,plate006,147.5,394734,D36E / bacterial PAMPs,3,plate006_F_3
1312,F,plate006,150.0,406164,D36E / bacterial PAMPs,3,plate006_F_3
1313,F,plate006,152.5,416897,D36E / bacterial PAMPs,3,plate006_F_3
1314,F,plate006,155.0,424722,D36E / bacterial PAMPs,3,plate006_F_3
1315,F,plate006,157.5,432168,D36E / bacterial PAMPs,3,plate006_F_3
1316,F,plate006,160.0,442050,D36E / bacterial PAMPs,3,plate006_F_3
1317,F,plate006,162.5,447948,D36E / bacterial PAMPs,3,plate006_F_3
1318,F,plate006,165.0,455819,D36E / bacterial PAMPs,3,plate006_F_3
1319,F,plate006,170.0,463921,D36E / bacterial PAMPs,3,plate006_F_3
1320,G,plate006,2.5,10691,D36E / bacterial PAMPs,3,plate006_G_3
1321,G,plate006,5.0,12368,D36E / bacterial PAMPs,3,plate006_G_3
1322,G,plate006,10.0,16313,D36E / bacterial PAMPs,3,plate006_G_3
1323,G,plate006,12.5,23597,D36E / bacterial PAMPs,3,plate006_G_3
1324,G,plate006,15.0,35540,D36E / bacterial PAMPs,3,plate006_G_3
1325,G,plate006,17.5,49667,D36E / bacterial PAMPs,3,plate006_G_3
1326,G,plate006,20.0,65815,D36E / bacterial PAMPs,3,plate006_G_3
1327,G,plate006,22.5,79093,D36E / bacterial PAMPs,3,plate006_G_3
1328,G,plate006,25.0,88574,D36E / bacterial PAMPs,3,plate006_G_3
1329,G,plate006,27.5,96296,D36E / bacterial PAMPs,3,plate006_G_3
1330,G,plate006,32.5,102687,D36E / bacterial PAMPs,3,plate006_G_3
1331,G,plate006,35.0,107417,D36E / bacterial PAMPs,3,plate006_G_3
1332,G,plate006,37.5,110469,D36E / bacterial PAMPs,3,plate006_G_3
1333,G,plate006,40.0,110636,D36E / bacterial PAMPs,3,plate006_G_3
1334,G,plate006,42.5,114327,D36E / bacterial PAMPs,3,plate006_G_3
1335,G,plate006,45.0,116049,D36E / bacterial PAMPs,3,plate006_G_3
1336,G,plate006,47.5,120152,D36E / bacterial PAMPs,3,plate006_G_3
1337,G,plate006,50.0,126133,D36E / bacterial PAMPs,3,plate006_G_3
1338,G,plate006,55.0,130534,D36E / bacterial PAMPs,3,plate006_G_3
1339,G,plate006,57.5,136166,D36E / bacterial PAMPs,3,plate006_G_3
1340,G,plate006,60.0,142127,D36E / bacterial PAMPs,3,plate006_G_3
1341,G,plate006,62.5,148795,D36E / bacterial PAMPs,3,plate006_G_3
1342,G,plate006,65.0,155335,D36E / bacterial PAMPs,3,plate006_G_3
1343,G,plate006,67.5,160496,D36E / bacterial PAMPs,3,plate006_G_3
1344,G,plate006,70.0,162631,D36E / bacterial PAMPs,3,plate006_G_3
1345,G,plate006,72.5,167046,D36E / bacterial PAMPs,3,plate006_G_3
1346,G,plate006,77.5,167151,D36E / bacterial PAMPs,3,plate006_G_3
1347,G,plate006,80.0,172938,D36E / bacterial PAMPs,3,plate006_G_3
1348,G,plate006,82.5,172003,D36E / bacterial PAMPs,3,plate006_G_3
1349,G,plate006,85.0,176092,D36E / bacterial PAMPs,3,plate006_G_3
1350,G,plate006,87.5,175393,D36E / bacterial PAMPs,3,plate006_G_3
1351,G,plate006,90.0,176162,D36E / bacterial PAMPs,3,plate006_G_3
1352,G,plate006,92.5,178379,D36E / bacterial PAMPs,3,plate006_G_3
1353,G,plate006,95.0,176134,D36E / bacterial PAMPs,3,plate006_G_3
1354,G,plate006,100.0,178393,D36E / bacterial PAMPs,3,plate006_G_3
1355,G,plate006,102.5,179215,D36E / bacterial PAMPs,3,plate006_G_3
1356,G,plate006,105.0,176768,D36E / bacterial PAMPs,3,plate006_G_3
1357,G,plate006,107.5,177099,D36E / bacterial PAMPs,3,plate006_G_3
1358,G,plate006,110.0,181487,D36E / bacterial PAMPs,3,plate006_G_3
1359,G,plate006,112.5,185341,D36E / bacterial PAMPs,3,plate006_G_3
1360,G,plate006,115.0,186382,D36E / bacterial PAMPs,3,plate006_G_3
1361,G,plate006,117.5,187649,D36E / bacterial PAMPs,3,plate006_G_3
1362,G,plate006,122.5,192819,D36E / bacterial PAMPs,3,plate006_G_3
1363,G,plate006,125.0,192571,D36E / bacterial PAMPs,3,plate006_G_3
1364,G,plate006,127.5,191524,D36E / bacterial PAMPs,3,plate006_G_3
1365,G,plate006,130.0,189778,D36E / bacterial PAMPs,3,plate006_G_3
1366,G,plate006,132.5,195883,D36E / bacterial PAMPs,3,plate006_G_3
1367,G,plate006,135.0,198046,D36E / bacterial PAMPs,3,plate006_G_3
1368,G,plate006,137.5,199809,D36E / bacterial PAMPs,3,plate006_G_3
1369,G,plate006,140.0,204409,D36E / bacterial PAMPs,3,plate006_G_3
1370,G,plate006,145.0,207778,D36E / bacterial PAMPs,3,plate006_G_3
1371,G,plate006,147.5,209999,D36E / bacterial PAMPs,3,plate006_G_3
1372,G,plate006,150.0,211595,D36E / bacterial PAMPs,3,plate006_G_3
1373,G,plate006,152.5,217151,D36E / bacterial PAMPs,3,plate006_G_3
1374,G,plate006,155.0,222278,D36E / bacterial PAMPs,3,plate006_G_3
1375,G,plate006,157.5,218325,D36E / bacterial PAMPs,3,plate006_G_3
1376,G,plate006,160.0,224662,D36E / bacterial PAMPs,3,plate006_G_3
1377,G,plate006,162.5,228624,D36E / bacterial PAMPs,3,plate006_G_3
1378,G,plate006,167.5,227813,D36E / bacterial PAMPs,3,plate006_G_3
1379,G,plate006,170.0,233383,D36E / bacterial PAMPs,3,plate006_G_3
1380,H,plate006,2.5,8088,D36E / bacterial PAMPs,3,plate006_H_3
1381,H,plate006,7.5,9853,D36E / bacterial PAMPs,3,plate006_H_3
1382,H,plate006,10.0,13173,D36E / bacterial PAMPs,3,plate006_H_3
1383,H,plate006,12.5,18573,D36E / bacterial PAMPs,3,plate006_H_3
1384,H,plate006,15.0,25786,D36E / bacterial PAMPs,3,plate006_H_3
1385,H,plate006,17.5,35053,D36E / bacterial PAMPs,3,plate006_H_3
1386,H,plate006,20.0,44221,D36E / bacterial PAMPs,3,plate006_H_3
1387,H,plate006,22.5,53866,D36E / bacterial PAMPs,3,plate006_H_3
1388,H,plate006,25.0,59911,D36E / bacterial PAMPs,3,plate006_H_3
1389,H,plate006,30.0,65269,D36E / bacterial PAMPs,3,plate006_H_3
1390,H,plate006,32.5,69858,D36E / bacterial PAMPs,3,plate006_H_3
1391,H,plate006,35.0,72711,D36E / bacterial PAMPs,3,plate006_H_3
1392,H,plate006,37.5,76669,D36E / bacterial PAMPs,3,plate006_H_3
1393,H,plate006,40.0,78818,D36E / bacterial PAMPs,3,plate006_H_3
1394,H,plate006,42.5,82247,D36E / bacterial PAMPs,3,plate006_H_3
1395,H,plate006,45.0,85505,D36E / bacterial PAMPs,3,plate006_H_3
1396,H,plate006,47.5,88166,D36E / bacterial PAMPs,3,plate006_H_3
1397,H,plate006,52.5,91112,D36E / bacterial PAMPs,3,plate006_H_3
1398,H,plate006,55.0,94236,D36E / bacterial PAMPs,3,plate006_H_3
1399,H,plate006,57.5,98365,D36E / bacterial PAMPs,3,plate006_H_3
1400,H,plate006,60.0,102206,D36E / bacterial PAMPs,3,plate006_H_3
1401,H,plate006,62.5,105559,D36E / bacterial PAMPs,3,plate006_H_3
1402,H,plate006,65.0,109144,D36E / bacterial PAMPs,3,plate006_H_3
1403,H,plate006,67.5,111079,D36E / bacterial PAMPs,3,plate006_H_3
1404,H,plate006,70.0,113156,D36E / bacterial PAMPs,3,plate006_H_3
1405,H,plate006,75.0,114995,D36E / bacterial PAMPs,3,plate006_H_3
1406,H,plate006,77.5,117026,D36E / bacterial PAMPs,3,plate006_H_3
1407,H,plate006,80.0,118451,D36E / bacterial PAMPs,3,plate006_H_3
1408,H,plate006,82.5,119423,D36E / bacterial PAMPs,3,plate006_H_3
1409,H,plate006,85.0,119242,D36E / bacterial PAMPs,3,plate006_H_3
1410,H,plate006,87.5,122090,D36E / bacterial PAMPs,3,plate006_H_3
1411,H,plate006,90.0,122793,D36E / bacterial PAMPs,3,plate006_H_3
1412,H,plate006,92.5,124802,D36E / bacterial PAMPs,3,plate006_H_3
1413,H,plate006,97.5,123854,D36E / bacterial PAMPs,3,plate006_H_3
1414,H,plate006,100.0,124627,D36E / bacterial PAMPs,3,plate006_H_3
1415,H,plate006,102.5,125376,D36E / bacterial PAMPs,3,plate006_H_3
1416,H,plate006,105.0,125998,D36E / bacterial PAMPs,3,plate006_H_3
1417,H,plate006,107.5,128306,D36E / bacterial PAMPs,3,plate006_H_3
1418,H,plate006,110.0,128741,D36E / bacterial PAMPs,3,plate006_H_3
1419,H,plate006,112.5,130360,D36E / bacterial PAMPs,3,plate006_H_3
1420,H,plate006,115.0,130806,D36E / bacterial PAMPs,3,plate006_H_3
1421,H,plate006,120.0,133376,D36E / bacterial PAMPs,3,plate006_H_3
1422,H,plate006,122.5,132488,D36E / bacterial PAMPs,3,plate006_H_3
1423,H,plate006,125.0,135511,D36E / bacterial PAMPs,3,plate006_H_3
1424,H,plate006,127.5,136686,D36E / bacterial PAMPs,3,plate006_H_3
1425,H,plate006,130.0,136922,D36E / bacterial PAMPs,3,plate006_H_3
1426,H,plate006,132.5,135654,D36E / bacterial PAMPs,3,plate006_H_3
1427,H,plate006,135.0,137349,D36E / bacterial PAMPs,3,plate006_H_3
1428,H,plate006,137.5,140291,D36E / bacterial PAMPs,3,plate006_H_3
1429,H,plate006,142.5,142806,D36E / bacterial PAMPs,3,plate006_H_3
1430,H,plate006,145.0,144799,D36E / bacterial PAMPs,3,plate006_H_3
1431,H,plate006,147.5,146251,D36E / bacterial PAMPs,3,plate006_H_3
1432,H,plate006,150.0,151388,D36E / bacterial PAMPs,3,plate006_H_3
1433,H,plate006,152.5,154020,D36E / bacterial PAMPs,3,plate006_H_3
1434,H,plate006,155.0,158645,D36E / bacterial PAMPs,3,plate006_H_3
1435,H,plate006,157.5,162310,D36E / bacterial PAMPs,3,plate006_H_3
1436,H,plate006,160.0,163089,D36E / bacterial PAMPs,3,plate006_H_3
1437,H,plate006,165.0,165000,D36E / bacterial PAMPs,3,plate006_H_3
1438,H,plate006,167.5,165950,D36E / bacterial PAMPs,3,plate006_H_3
1439,H,plate006,170.0,168693,D36E / bacterial PAMPs,3,plate006_H_3
1440,A,plate006,2.5,12576,D36E / mock,4,plate006_A_4
1441,A,plate006,5.0,10039,D36E / mock,4,plate006_A_4
1442,A,plate006,7.5,8984,D36E / mock,4,plate006_A_4
1443,A,plate006,10.0,8918,D36E / mock,4,plate006_A_4
1444,A,plate006,12.5,8746,D36E / mock,4,plate006_A_4
1445,A,plate006,15.0,8902,D36E / mock,4,plate006_A_4
1446,A,plate006,17.5,9308,D36E / mock,4,plate006_A_4
1447,A,plate006,20.0,9466,D36E / mock,4,plate006_A_4
1448,A,plate006,25.0,10253,D36E / mock,4,plate006_A_4
1449,A,plate006,27.5,11111,D36E / mock,4,plate006_A_4
1450,A,plate006,30.0,11171,D36E / mock,4,plate006_A_4
1451,A,plate006,32.5,11582,D36E / mock,4,plate006_A_4
1452,A,plate006,35.0,12426,D36E / mock,4,plate006_A_4
1453,A,plate006,37.5,13445,D36E / mock,4,plate006_A_4
1454,A,plate006,40.0,13967,D36E / mock,4,plate006_A_4
1455,A,plate006,42.5,14364,D36E / mock,4,plate006_A_4
1456,A,plate006,47.5,14842,D36E / mock,4,plate006_A_4
1457,A,plate006,50.0,15298,D36E / mock,4,plate006_A_4
1458,A,plate006,52.5,15486,D36E / mock,4,plate006_A_4
1459,A,plate006,55.0,16305,D36E / mock,4,plate006_A_4
1460,A,plate006,57.5,17104,D36E / mock,4,plate006_A_4
1461,A,plate006,60.0,17382,D36E / mock,4,plate006_A_4
1462,A,plate006,62.5,17470,D36E / mock,4,plate006_A_4
1463,A,plate006,65.0,18387,D36E / mock,4,plate006_A_4
1464,A,plate006,70.0,18523,D36E / mock,4,plate006_A_4
1465,A,plate006,72.5,18952,D36E / mock,4,plate006_A_4
1466,A,plate006,75.0,18429,D36E / mock,4,plate006_A_4
1467,A,plate006,77.5,18914,D36E / mock,4,plate006_A_4
1468,A,plate006,80.0,19222,D36E / mock,4,plate006_A_4
1469,A,plate006,82.5,20471,D36E / mock,4,plate006_A_4
1470,A,plate006,85.0,20357,D36E / mock,4,plate006_A_4
1471,A,plate006,87.5,20874,D36E / mock,4,plate006_A_4
1472,A,plate006,92.5,20379,D36E / mock,4,plate006_A_4
1473,A,plate006,95.0,20934,D36E / mock,4,plate006_A_4
1474,A,plate006,97.5,21014,D36E / mock,4,plate006_A_4
1475,A,plate006,100.0,21400,D36E / mock,4,plate006_A_4
1476,A,plate006,102.5,21108,D36E / mock,4,plate006_A_4
1477,A,plate006,105.0,21687,D36E / mock,4,plate006_A_4
1478,A,plate006,107.5,21915,D36E / mock,4,plate006_A_4
1479,A,plate006,110.0,22640,D36E / mock,4,plate006_A_4
1480,A,plate006,115.0,22770,D36E / mock,4,plate006_A_4
1481,A,plate006,117.5,22492,D36E / mock,4,plate006_A_4
1482,A,plate006,120.0,23295,D36E / mock,4,plate006_A_4
1483,A,plate006,122.5,22612,D36E / mock,4,plate006_A_4
1484,A,plate006,125.0,22714,D36E / mock,4,plate006_A_4
1485,A,plate006,127.5,22604,D36E / mock,4,plate006_A_4
1486,A,plate006,130.0,23345,D36E / mock,4,plate006_A_4
1487,A,plate006,132.5,23919,D36E / mock,4,plate006_A_4
1488,A,plate006,137.5,24220,D36E / mock,4,plate006_A_4
1489,A,plate006,140.0,24602,D36E / mock,4,plate006_A_4
1490,A,plate006,142.5,24765,D36E / mock,4,plate006_A_4
1491,A,plate006,145.0,24893,D36E / mock,4,plate006_A_4
1492,A,plate006,147.5,25387,D36E / mock,4,plate006_A_4
1493,A,plate006,150.0,25758,D36E / mock,4,plate006_A_4
1494,A,plate006,152.5,25994,D36E / mock,4,plate006_A_4
1495,A,plate006,155.0,26791,D36E / mock,4,plate006_A_4
1496,A,plate006,160.0,26976,D36E / mock,4,plate006_A_4
1497,A,plate006,162.5,26801,D36E / mock,4,plate006_A_4
1498,A,plate006,165.0,27344,D36E / mock,4,plate006_A_4
1499,A,plate006,167.5,27238,D36E / mock,4,plate006_A_4
1500,B,plate006,2.5,17626,D36E / mock,4,plate006_B_4
1501,B,plate006,5.0,15476,D36E / mock,4,plate006_B_4
1502,B,plate006,7.5,13525,D36E / mock,4,plate006_B_4
1503,B,plate006,10.0,12686,D36E / mock,4,plate006_B_4
1504,B,plate006,12.5,12166,D36E / mock,4,plate006_B_4
1505,B,plate006,15.0,12386,D36E / mock,4,plate006_B_4
1506,B,plate006,17.5,12214,D36E / mock,4,plate006_B_4
1507,B,plate006,22.5,13249,D36E / mock,4,plate006_B_4
1508,B,plate006,25.0,13273,D36E / mock,4,plate006_B_4
1509,B,plate006,27.5,13701,D36E / mock,4,plate006_B_4
1510,B,plate006,30.0,14622,D36E / mock,4,plate006_B_4
1511,B,plate006,32.5,15156,D36E / mock,4,plate006_B_4
1512,B,plate006,35.0,14988,D36E / mock,4,plate006_B_4
1513,B,plate006,37.5,15553,D36E / mock,4,plate006_B_4
1514,B,plate006,40.0,16241,D36E / mock,4,plate006_B_4
1515,B,plate006,45.0,17028,D36E / mock,4,plate006_B_4
1516,B,plate006,47.5,17332,D36E / mock,4,plate006_B_4
1517,B,plate006,50.0,17208,D36E / mock,4,plate006_B_4
1518,B,plate006,52.5,17769,D36E / mock,4,plate006_B_4
1519,B,plate006,55.0,18818,D36E / mock,4,plate006_B_4
1520,B,plate006,57.5,19404,D36E / mock,4,plate006_B_4
1521,B,plate006,60.0,20345,D36E / mock,4,plate006_B_4
1522,B,plate006,62.5,21204,D36E / mock,4,plate006_B_4
1523,B,plate006,67.5,21805,D36E / mock,4,plate006_B_4
1524,B,plate006,70.0,22522,D36E / mock,4,plate006_B_4
1525,B,plate006,72.5,23221,D36E / mock,4,plate006_B_4
1526,B,plate006,75.0,23477,D36E / mock,4,plate006_B_4
1527,B,plate006,77.5,24224,D36E / mock,4,plate006_B_4
1528,B,plate006,80.0,24132,D36E / mock,4,plate006_B_4
1529,B,plate006,82.5,24548,D36E / mock,4,plate006_B_4
1530,B,plate006,85.0,24386,D36E / mock,4,plate006_B_4
1531,B,plate006,90.0,24911,D36E / mock,4,plate006_B_4
1532,B,plate006,92.5,25429,D36E / mock,4,plate006_B_4
1533,B,plate006,95.0,25638,D36E / mock,4,plate006_B_4
1534,B,plate006,97.5,25742,D36E / mock,4,plate006_B_4
1535,B,plate006,100.0,26775,D36E / mock,4,plate006_B_4
1536,B,plate006,102.5,27292,D36E / mock,4,plate006_B_4
1537,B,plate006,105.0,28005,D36E / mock,4,plate006_B_4
1538,B,plate006,107.5,28626,D36E / mock,4,plate006_B_4
1539,B,plate006,112.5,29133,D36E / mock,4,plate006_B_4
1540,B,plate006,115.0,29225,D36E / mock,4,plate006_B_4
1541,B,plate006,117.5,30283,D36E / mock,4,plate006_B_4
1542,B,plate006,120.0,30854,D36E / mock,4,plate006_B_4
1543,B,plate006,122.5,30722,D36E / mock,4,plate006_B_4
1544,B,plate006,125.0,30750,D36E / mock,4,plate006_B_4
1545,B,plate006,127.5,31793,D36E / mock,4,plate006_B_4
1546,B,plate006,130.0,33094,D36E / mock,4,plate006_B_4
1547,B,plate006,135.0,33681,D36E / mock,4,plate006_B_4
1548,B,plate006,137.5,35035,D36E / mock,4,plate006_B_4
1549,B,plate006,140.0,36320,D36E / mock,4,plate006_B_4
1550,B,plate006,142.5,37524,D36E / mock,4,plate006_B_4
1551,B,plate006,145.0,38033,D36E / mock,4,plate006_B_4
1552,B,plate006,147.5,37857,D36E / mock,4,plate006_B_4
1553,B,plate006,150.0,39907,D36E / mock,4,plate006_B_4
1554,B,plate006,152.5,42156,D36E / mock,4,plate006_B_4
1555,B,plate006,157.5,43327,D36E / mock,4,plate006_B_4
1556,B,plate006,160.0,44419,D36E / mock,4,plate006_B_4
1557,B,plate006,162.5,44786,D36E / mock,4,plate006_B_4
1558,B,plate006,165.0,45422,D36E / mock,4,plate006_B_4
1559,B,plate006,167.5,46308,D36E / mock,4,plate006_B_4
1560,C,plate006,2.5,11347,D36E / mock,4,plate006_C_4
1561,C,plate006,5.0,10481,D36E / mock,4,plate006_C_4
1562,C,plate006,7.5,13825,D36E / mock,4,plate006_C_4
1563,C,plate006,10.0,15306,D36E / mock,4,plate006_C_4
1564,C,plate006,12.5,14948,D36E / mock,4,plate006_C_4
1565,C,plate006,15.0,14452,D36E / mock,4,plate006_C_4
1566,C,plate006,20.0,13747,D36E / mock,4,plate006_C_4
1567,C,plate006,22.5,13111,D36E / mock,4,plate006_C_4
1568,C,plate006,25.0,12997,D36E / mock,4,plate006_C_4
1569,C,plate006,27.5,13223,D36E / mock,4,plate006_C_4
1570,C,plate006,30.0,13471,D36E / mock,4,plate006_C_4
1571,C,plate006,32.5,14500,D36E / mock,4,plate006_C_4
1572,C,plate006,35.0,15973,D36E / mock,4,plate006_C_4
1573,C,plate006,37.5,17805,D36E / mock,4,plate006_C_4
1574,C,plate006,42.5,20181,D36E / mock,4,plate006_C_4
1575,C,plate006,45.0,22804,D36E / mock,4,plate006_C_4
1576,C,plate006,47.5,25644,D36E / mock,4,plate006_C_4
1577,C,plate006,50.0,29544,D36E / mock,4,plate006_C_4
1578,C,plate006,52.5,33442,D36E / mock,4,plate006_C_4
1579,C,plate006,55.0,37692,D36E / mock,4,plate006_C_4
1580,C,plate006,57.5,41392,D36E / mock,4,plate006_C_4
1581,C,plate006,60.0,46506,D36E / mock,4,plate006_C_4
1582,C,plate006,65.0,50433,D36E / mock,4,plate006_C_4
1583,C,plate006,67.5,55158,D36E / mock,4,plate006_C_4
1584,C,plate006,70.0,58874,D36E / mock,4,plate006_C_4
1585,C,plate006,72.5,61079,D36E / mock,4,plate006_C_4
1586,C,plate006,75.0,64003,D36E / mock,4,plate006_C_4
1587,C,plate006,77.5,67102,D36E / mock,4,plate006_C_4
1588,C,plate006,80.0,70769,D36E / mock,4,plate006_C_4
1589,C,plate006,82.5,75054,D36E / mock,4,plate006_C_4
1590,C,plate006,87.5,78113,D36E / mock,4,plate006_C_4
1591,C,plate006,90.0,81082,D36E / mock,4,plate006_C_4
1592,C,plate006,92.5,84224,D36E / mock,4,plate006_C_4
1593,C,plate006,95.0,86980,D36E / mock,4,plate006_C_4
1594,C,plate006,97.5,90758,D36E / mock,4,plate006_C_4
1595,C,plate006,100.0,94630,D36E / mock,4,plate006_C_4
